,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,22990,MediaTek Octa-core,MediaTek,Not Expandable,4, DDR4 RAM, 2.0 Ghz Processor,LED,11.6,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life
543,Dell,Dell Inspiron 15 3511 (D560662WIN9BE) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::598451::computer::laptops,52990,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
544,Acer,Acer Aspire 3 A315-58 (UN.ADDSI.014) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD)::587593::computer::laptops,34990,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,4, DDR4 RAM,0,LED,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
545,ASUS,ASUS VivoBook 14 K413FA-EK338T Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 512 GB SSD)::581012::computer::laptops,31999,Intel Core i3 (10th Gen),Intel,Not Expandable,4, DDR4 RAM, 2.1 Ghz Processor,LED,14,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
546,HP,HP Pavilion 14-ec0036AU (4X802PA) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::593033::computer::laptops,51100,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8, DDR4 RAM, 2.1 Ghz Processor,LED,14,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
547,Dell,Dell Inspiron 14 7420 (D560779WIN9S) Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597186::computer::laptops,88990,Intel Core i7 (12th Gen),Intel,Not Expandable,16, DDR5 RAM, 3.4 Ghz Processor,LCD,14,"GeForce MX550 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
548,Acer,Acer Aspire 5 A515-56-54FN (NX.A1GSI.002) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::584338::computer::laptops,63993,Intel Core i5 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 4.2 Ghz Processor,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,48,48W Adapter
549,Lenovo,Lenovo Legion 5 Pro (82RG00AGIN) Laptop (16 Inch | AMD Octa Core Ryzen 7 | 32 GB | Windows 11 | 1 TB SSD)::599512::computer::laptops,160990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,32, DDR5 RAM , 3.1 Ghz Processor,LCD,16,"GeForce RTX 3070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
550,Samsung,Samsung Galaxy Book Pro Intel Evo 13.3 2 Pro 13.3 Laptop (13.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::594514::computer::laptops,114990,Intel Core i7 (12th Gen),Intel,Not Expandable,16, LPDDR5 RAM, 4.7 Ghz Processor,LED,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,no, Upto 21 Hrs Battery Life
551,HP,HP Chromebook x360 13b-ca0006MU (7E8Z7PA) Laptop (13.3 Inch | MediaTek Octa Core | 8 GB | Google Chrome | 256 GB SSD)::600315::computer::laptops,30990,MediaTek Octa-core,MediaTek, 8 GB Expandable,8, LPDDR4X RAM , 2.6 Ghz Processor,LCD,13.3,Integrated Arm Mali,MediaTek,256 GB SSD Storage,No HDD,45,45W Adapter
552,Lenovo,Lenovo V15 (82C30052IH) Laptop (15 Inch | Celeron Dual Core | 4 GB | Windows 10 | 1 TB HDD)::592713::computer::laptops,30990,Intel Celeron Dual-Core,Intel,Not Expandable,4, DDR4 RAM, 1.1 Ghz Processor,LED,15,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
553,ASUS,ASUS Zenbook 14 OLED UM3402YA-KM551WS Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 1 TB SSD)::600142::computer::laptops,79990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16, LPDDR4X RAM, 2.0 Ghz Processor,LED,14,Radeon,AMD,1024 GB SSD Storage,No HDD,no,nan
554,Lenovo,Lenovo Ideapad Gaming 3 (82K201RQIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595191::computer::laptops,81990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16, DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,45, Upto 5 Hrs Battery Life
555,Acer,Acer Aspire 3 A315-58 (UN.ADDSI.053) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::596630::computer::laptops,31699,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 1.7 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45, Upto 8 Hrs Battery Life
556,ASUS,ASUS VivoBook 15 X1502VA-NJ541WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::600833::computer::laptops,64990,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16, DDR4 RAM , 4.7 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
557,Dell,Dell Inspiron 15 3511 (D560677WIN9BE) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 1 TB SSD)::595908::computer::laptops,37143,Intel Core i3 (10th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 1.2 Ghz Processor,LCD,15.6,UHD,Intel,1024 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
558,HP,HP 255 G8 (3K1G7PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | DOS | 1 TB HDD)::585632::computer::laptops,38349,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8, DDR4 RAM, 2.1 Ghz Processor,LED,15.6,Radeon Vega 8,AMD,NO SSD,1024 GB HDD Storage,41,41W Adapter
559,HP,HP Pavilion 15-eg3026TU (7S4N6PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::611109::computer::laptops,69999,Intel Core i5 (13th Gen),Intel,Not Expandable,16, DDR4 RAM, 4.7 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
560,Dell,Dell Inspiron 14 5430 (IN5430FR0KC001ORS1) Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::618172::computer::laptops,55990,Intel Core i3 (12th Gen),Intel,Not Expandable,8, DDR5 RAM, 3.4 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 4 Hrs Battery Life
561,Dell,Dell Inspiron 15 3511 (D560658WIN9BD) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::596173::computer::laptops,45200,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 1.7 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
562,Dell,Dell Inspiron 14 7420 (D560776WIN9S) Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::598253::computer::laptops,79999,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,16, DDR4 RAM , 3.3 Ghz Processor,LCD,14,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
563,Dell,Dell Inspiron 14 5430 (IN5430NH6KJM01ORS1) Laptop (14 Inch | Core i5 13th Gen | 8 GB | Windows 11 | 1 TB SSD)::613333::computer::laptops,61890,Intel Core i5 (13th Gen),Intel,Not Expandable,8, LPDDR5 RAM, 3.4 Ghz Processor,LCD,14,Iris Xe,Intel,1024 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life
564,Dell,Dell Inspiron 14 5430 (IN5430JNH1P001ORS1) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::613332::computer::laptops,69990,Intel Core i5 (13th Gen),Intel,Not Expandable,16, LPDDR5 RAM, 3.4 Ghz Processor,LCD,14,Iris Xe,Intel,1024 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
565,Dell,Dell Inspiron 14 5430 (IN54308TR2G001ORS1) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::611767::computer::laptops,64990,Intel Core i5 (13th Gen),Intel,Not Expandable,16, LPDDR5 RAM, 3.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
566,Acer,Acer Predator Helios 16 PH16-71 (NH.QJQSI.003) Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::611259::computer::laptops,164990,Intel Core i7 (13th Gen) Processor,Intel, 32 GB Expandable,16, DDR5 RAM ,0,LCD,16,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,330,330W Adapter
567,ASUS,ASUS Zenbook Flip 14 OLED UP5401ZA-KN501WS Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596422::computer::laptops,95400,Intel Core i5 (12th Gen),Intel,Not Expandable,16, LPDDR5 RAM, 3.3 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
568,Dell,Dell Inspiron 14 5410 (D560668WIN9S) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::598685::computer::laptops,79179,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 4.7 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
569,Acer,Acer Aspire 3 A314-36M (UN.KDMSI.012) Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::616115::computer::laptops,32990,Intel Core i3 (12th Gen) Processor,Intel,Not Expandable,8, LPDDR5 RAM,0,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
570,Dell,Dell Inspiron 14 5410 (D560596WIN9S) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::592473::computer::laptops,89999,Intel Core i7 (11th Gen) Processor,Intel,Not Expandable,16, DDR4 RAM,0,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
572,Lenovo,Lenovo IdeaPad Flex 5 Gen 7 (82R90068IN) Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::597818::computer::laptops,75000,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16, LPDDR4X RAM, 1.8 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
573,ASUS,ASUS TUF Gaming A17 FA777RM-HX019W Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::595336::computer::laptops,91990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16, DDR5 RAM , 4.7 Ghz Processor,LCD,17.3,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,90, Upto 10 Hrs Battery Life
574,MSI,MSI Katana 17 B13VEK-254IN Laptop (17.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::612023::computer::laptops,104990,Intel Core i7 (13th Gen),Intel,Not Expandable,16, DDR5 RAM, 3.4 Ghz Processor,LCD,17.3,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,nan
575,Dell,Dell Inspiron 14 5410 (D560619WIN9S) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::592414::computer::laptops,79999,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,16, DDR4 RAM , 2.5 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,nan
576,HP,HP Victus 15-fa0165TX (6N027PA) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::596370::computer::laptops,75990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 8.45 Hrs Battery Life
577,Microsoft,Microsoft Surface 4 (5PB-00023) Laptop (13.5 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 256 GB SSD)::596342::computer::laptops,102000,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8, LPDDR4X RAM , 2.0 Ghz Processor,LCD,13.5,Radeon,AMD,256 GB SSD Storage,No HDD,65, Upto 19 Hrs Battery Life
578,Lenovo,Lenovo Thinkpad E15 (20TDS0T900) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::597677::computer::laptops,41990,Intel Core i3 (11th Gen),Intel, 32 GB Expandable,8, DDR4 RAM , 3.0 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 10.8 Hrs Battery Life
579,ASUS,ASUS VivoBook 16 M1605YA-MB742WS Laptop (16 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::615965::computer::laptops,54990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16, DDR4 RAM, 2.0 Ghz Processor,LCD,16,Radeon,AMD,512 GB SSD Storage,No HDD,no,nan
580,Acer,Acer Aspire 3 A314-35 (UN.K0SSI.031) Laptop (14 Inch | Intel Celeron Dual Core | 8 GB | Windows 11 | 256 GB SSD)::596907::computer::laptops,26790,Intel Celeron Dual-Core,Intel,Not Expandable,8, DDR4 RAM, 1.1 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
581,Dell,Dell G15-5515 (D560823WIN9B) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::595300::computer::laptops,129990,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16, DDR5 RAM , 3.4 Ghz Processor,LCD,15.6,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
582,HP,HP Pavilion Plus 14-eh0021TU (6H1Q2PA) Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596542::computer::laptops,74990,Intel Core i5 (12th Gen),Intel,Not Expandable,16, DDR4 RAM, 4.7 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 11 Hrs Battery Life
583,Acer,Acer Swift Go SFG14-41 (NX.KG5SI.003) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::599820::computer::laptops,49990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8, LPDDR4X RAM, 2.0 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
584,Lenovo,Lenovo V14 ITL G2 (82KA00LLIH) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::593458::computer::laptops,45990,Intel Core i5 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.4 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
585,ASUS,ASUS ROG Strix G17 G713RM-KH168WS Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::596074::computer::laptops,148990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16, DDR5 RAM , 4.7 Ghz Processor,LCD,17.3,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,280,280W Adapter
586,HP,HP Victus 16-e0361ax Laptop (16.1 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595337::computer::laptops,104990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16, DDR4 RAM , 4.2 Ghz Processor,LCD,16.1,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,70,70W Adapter
588,Lenovo,Lenovo V15 (82KB0003GE) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::595329::computer::laptops,32990,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8, DDR4 RAM,0,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
590,MSI,MSI GS65 8RE-084IN Laptop (15.6 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD)::577185::computer::laptops,91071,Intel Core i7 (8th Gen),Intel, 32 GB Expandable,16, DDR4 RAM , 2.2 Ghz Processor,LED,15.6,"GeForce GTX 1060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,nan
591,ASUS,ASUS Vivobook 15X K3504VAB-NJ321WS Laptop (15.6 Inch | Core i3 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::611453::computer::laptops,40680,Intel Core i3 (13th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 1.2 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
592,ASUS,ASUS VivoBook 15 X1500EA-EJ3381WS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::599297::computer::laptops,33990,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 3.0 Ghz Processor,LED,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
593,Dell,Dell Vostro 5620 (D552269WIN9S) Laptop (16 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::598236::computer::laptops,66499,Intel Core i5 (12th Gen) Processor,Intel,Not Expandable,16, DDR4 RAM,0,LCD,16,Integrated,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
594,MSI,MSI Katana GF66 12UE-1001IN Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597374::computer::laptops,103226,Intel Core i5 (12th Gen),Intel, 64 GB Expandable,16, DDR4 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
595,Dell,Dell G15-5521 SE (D560738WIN9B) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::596038::computer::laptops,98990,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16, DDR5 RAM , 3.4 Ghz Processor,LCD,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
596,Dell,Dell Inspiron 15 3520 (D560917WIN9S) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::598254::computer::laptops,50990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 3.3 Ghz Processor,LCD,15.6,Integrated,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter
597,Lenovo,Lenovo Thinkpad E14 (20TAS13R00) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::597684::computer::laptops,86000,Intel Core i5 (11th Gen),Intel, 32 GB Expandable,8, DDR4 RAM , 2.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 11.9 Hrs Battery Life
598,ASUS,ASUS VivoBook 15 X1502ZA-EJ523WS Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612987::computer::laptops,49639,Intel Core i5 (12th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 2.5 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
599,Lenovo,Lenovo ThinkBook 15 (20VE00W4IH) Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::597650::computer::laptops,77990,Intel Core i7 (11th Gen),Intel,Not Expandable,16, DDR4 RAM, 2.8 Ghz Processor,LCD,15.6,Iris Xe Graphics,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
600,Acer,Acer Swift 5 Intel Evo SF514-55TA (NX.A6SSI.005) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::595909::computer::laptops,74290,Intel Core i5 (11th Gen),Intel,Not Expandable,8, LPDDR4 RAM, 4.2 Ghz Processor,LCD,14,Integrated Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 17 Hrs Battery Life
602,Samsung,Samsung Galaxy Book 3 360 NP750QFG-KA1IN Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::599457::computer::laptops,122990,Intel Core i7 (13th Gen),Intel,Not Expandable,16, RAM, 2.2 Ghz Processor,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
603,Samsung,Samsung Galaxy Book 3 360 NP730QFG-KA1IN Laptop (13.3 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::599461::computer::laptops,109990,Intel Core i5 (13th Gen),Intel,Not Expandable,16, RAM, 1.9 Ghz Processor,LED,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
604,Razer,Razer Blade 15 RZ09-0421NEC3-R3U1 Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 10 | 1 TB SSD)::599818::computer::laptops,358999,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16, DDR5 RAM , 1.8 Ghz Processor,LCD,15.6,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,45,45W Adapter
605,Samsung,Samsung Galaxy Book 3 360 NP730QFG-KA2IN Laptop (13.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::599459::computer::laptops,109990,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16, RAM , 2.2 Ghz Processor,LED,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
606,Samsung,Samsung Galaxy Book 4 NP750XGK-KG3IN Laptop (15.6 Inch | Core 7 Series 1 | 16 GB | Windows 11 | 512 GB SSD)::616545::computer::laptops,84990,Intel Core 7 (Series 1),Intel,Not Expandable,16, LPDDR4X RAM, 1.8 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
607,Samsung,Samsung Galaxy Book 3 360 NP750QFG-KA2IN Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::599460::computer::laptops,109990,Intel Core i5 (13th Gen),Intel,Not Expandable,16, RAM, 1.9 Ghz Processor,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
608,Samsung,Samsung Galaxy Book 3 360 NP750QFG-KA3IN Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::599456::computer::laptops,107000,Intel Core i7 (13th Gen),Intel,Not Expandable,16, RAM, 2.2 Ghz Processor,LED,15.6,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
609,Samsung,Samsung Galaxy Book 3 360 NP730QFG-KA3IN Laptop (13.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::599458::computer::laptops,133990,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16, LPDDR4X RAM , 2.2 Ghz Processor,LED,13.3,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
610,Dell,Dell G15-5520 (D560737WIN9B) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::595497::computer::laptops,115290,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16, DDR5 RAM , 3.4 Ghz Processor,LCD,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,240, Upto 10 Hrs Battery Life
611,Samsung,Samsung Galaxy Book Pro 360 Intel Evo NP960QFG-KA3IN 3 Pro 360 NP960QFG-KA3IN Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::599451::computer::laptops,119990,Intel Core i7 (13th Gen),Intel,Not Expandable,16, RAM, 2.2 Ghz Processor,LED,16,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
612,Lenovo,Lenovo V15 (82C30053IH) Laptop (15.6 Inch | Intel Celeron Dual Core | 4 GB | Windows 10 | 256 GB SSD)::598223::computer::laptops,23990,Intel Celeron Dual-Core Processor,Intel,Not Expandable,4, DDR4 RAM,0,LCD,15.6,Integrated,Intel,256 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
613,Dell,Dell Vostro 3510 (D585046WIN8) Laptop (15.6 Inch | Intel Pentium Gold | 8 GB | Windows 11 | 256 GB SSD)::598910::computer::laptops,33168,Intel Pentium Gold,Intel, 16 GB Expandable,8, DDR4 RAM , 2.0 Ghz Processor,LCD,15.6,Integrated,Intel,256 GB SSD Storage,No HDD,41,41W Adapter
614,Dell,Dell Inspiron 15 3520 (IN3520P9K46002ORS1) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::613940::computer::laptops,36990,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Integrated,Intel,512 GB SSD Storage,No HDD,no,nan
615,ASUS,ASUS ROG Strix G15 G513IE-HN088WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 11 | 512 GB SSD)::598817::computer::laptops,82990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,56,56W Adapter
616,Lenovo,Lenovo Yoga Slim 6 14IRH8 (83E00007IN) Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::616168::computer::laptops,93190,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16, LPDDR5X RAM , 2.4 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
